,Word,Meaning,Origin,Origin_code,POS,Errors,Similarity,Freq,Freq_diff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
57,प्यारा,"dear, beloved",SKRT,1,noun,15033,0.20704807,13570,11178,2.8478527,-0.557895,-1.813016,-0.17022969,1.1124793,2.1103177,-2.4210775,-0.46321908,-1.6227205,-0.1665341,-0.63734365,-1.1208322,-0.29990214,-0.705409,1.8658345,1.4733323,-0.5735631,-0.24594808,2.5349827,1.874744,-0.9301117,-1.2563442,-0.65232396,-0.2673187,0.2479634,-0.503049,-2.0125892,-0.79305124,-0.13632406,0.65182006,-0.40905774,2.454511,1.9832811,-0.4301496,0.66201806,0.13991484,-1.7672026,-2.5059922,-0.42236236,0.54852825,0.058565337,-0.5211101,-3.2912786,1.026782,-1.519061,0.9671528,1.4538683,-0.66825944,-1.7334495,-0.91669416,4.9560633,0.026639435,0.95316404,1.220241,4.2055707,1.7208457,-2.6099672,0.1964339,0.95506716,-0.85262036,0.97261304,0.084949486,-0.3506961,-1.0415517,0.85613525,0.7158025,0.7216842,1.6747065,-2.2614856,1.811275,-1.2184852,-2.7265956,3.266387,-0.4206061,-2.2065942,1.0560061,-2.7131379,-2.619118,1.1937625,-1.9186585,0.21753412,-1.1065211,0.5673386,-1.5228242,-1.8821273,2.3964465,0.16727813,0.09269252,-1.7258972,-3.3110414,0.51908636,0.120559916,2.3393757,-0.58591944,2.0355642,-0.6204478,2.0839837,-0.9626089,-0.0827062,-1.6065489,-0.5312487,1.7613577,0.8266002,-2.701404,-1.6834632,-2.478676,0.6167823,-0.85060996,-1.3009408,0.49820313,1.947417,-0.7480665,-3.0422363,1.2809498,-0.78012794,1.7658325,-1.8711646,-1.6932751,0.19050182,0.35232237,-0.87501544,-0.029184097,2.212832,0.6197306,-3.490478,2.4902854,1.1837975,0.48215988,-0.75427544,-0.25951907,0.34581503,0.67699164,-1.2552897,-2.5986896,1.4239706,-2.1996083,2.1922362,-2.808375,-2.040109,1.0639682,-0.61116886,-1.1655073,-0.7222041,0.6226505,2.291161,-2.7874944,0.24212255,-0.61651486,0.47373578,-1.3265443,-0.049202207,-0.77555674,-0.3722204,-3.2685726,0.40358692,0.63628364,-0.6563666,0.7452991,4.030676,0.4967694,1.7106403,-1.8471075,0.045984782,-1.0927237,1.9816955,-1.324469,-0.18883897,-2.7956922,0.9857624,-0.930901,1.3090273,2.0763698,-1.2744579,-0.5033515,2.7471864,1.0216877,-2.2034967,1.7497953,2.1368592,-0.6863962,4.160632,1.8675992,-1.9196022,-1.0628836,-0.73653674,3.4102256,1.9085957,2.6143858,1.2455864,0.25981522,-2.486093,-1.135973,1.8378568,-0.73036087,2.536052,0.16941698,2.7959309,0.37609574,-1.6589059,-0.07398009
49,लगातार,continuously,SKRT,1,adv,14857,0.27891985,146267,145407,-0.869689,0.41633686,-0.3041917,-0.5804312,-1.0199864,-0.6528426,2.0208387,1.937232,-2.9954448,-1.9187982,2.2893832,-1.4284396,2.0335655,0.6776182,1.8080819,-0.06292797,2.1981227,-0.062614776,0.75477046,0.7935477,2.2931654,-2.2685,1.2247474,0.52659136,1.4128237,-1.9115099,-1.495447,-1.6488338,0.70371914,1.008881,1.4872489,-0.48465973,-2.2441964,-0.0126963,1.6562152,2.040974,-1.3635485,-1.5236399,0.7849588,1.98908,0.027769435,1.6466932,0.6641875,0.67772895,-0.8048285,-3.0873454,2.1988595,0.36992118,0.40604383,0.35574502,1.2999123,-1.6714462,-0.8334286,0.62258047,-0.33333516,-0.060919374,0.5109731,-0.44542858,-1.7746617,2.4001727,-1.6326795,1.4715829,-0.6218245,-0.33381373,-0.21008886,0.7365321,-0.41352332,0.80369526,1.0712992,1.4985794,-0.43183276,1.9150019,0.45972532,-0.5185013,1.6334755,1.2026918,1.405676,0.36933732,-1.4104038,0.25803396,0.08464701,0.057188336,-3.3507307,-1.9398593,2.2379215,1.0663849,0.42976892,1.5733644,0.98736656,0.11396444,2.1029503,0.42354715,-1.4953878,-2.2424839,-1.6606252,-0.018157398,-0.5601623,2.8341434,0.5065469,3.0552323,-1.3433646,0.05675473,1.5565068,1.3863933,-0.4617198,0.5779875,0.19883671,0.91193277,-0.6462241,-1.3841974,-0.61197484,-0.047593303,1.6981504,0.9470535,-1.9460562,-1.5969913,-0.5507764,0.31692553,-0.21468529,-0.17839502,0.24686596,0.27603218,-0.92409265,-0.4524561,-0.16947028,-0.25734276,-2.561086,-0.93988067,-1.0600744,0.57883435,-0.9652738,-1.0072975,-0.7276999,1.1566044,-1.6666466,-0.0033965933,-1.2254549,2.3563583,0.3028624,-2.164881,-1.172133,2.3727467,-1.5869105,-0.46511698,-0.98572856,-0.9274867,-1.2049394,0.82088923,0.5912951,0.51425105,3.042334,1.6711489,3.0369627,1.0324836,0.72560674,0.30721903,-1.4476693,-2.011327,-0.6823281,0.9931116,1.4969573,1.7959187,0.47812063,-2.5267746,-0.24852958,-0.13779838,0.13741937,1.0495378,0.337484,-1.051893,-0.46785116,1.4001997,1.3693913,0.008932199,-1.0633446,-3.0999928,0.7178142,-1.1409622,0.9163061,0.958078,-1.1838082,-2.278427,0.6864081,1.0954813,-1.8207167,-1.9057164,-0.8806713,-0.2674306,0.70815307,0.27220905,-1.92372,0.59948874,0.4876435,1.599133,-1.0916324,-0.07041807,-1.3408245,-0.004773077,0.63702327,-1.2081096
95,आतंक,fear,SKRT,1,noun,14734,0.6473955,22104,13034,-2.7275622,-0.6054039,-0.35200152,3.905886,1.6981823,-0.047615673,0.25979853,-0.87193507,-0.9962885,-1.7845825,-0.14816435,-0.12468767,2.2357829,0.54790866,-0.9035462,-0.6973409,-2.6918857,0.45430332,2.0961776,2.8381088,0.802918,0.05663077,0.05333837,4.0209203,-0.22324985,0.6020498,-0.36857924,-1.0387052,-1.03993,1.5471536,1.8605436,-1.7912419,-1.2728935,-2.4893064,-0.26983055,-0.71684587,-0.17789651,0.15988037,1.0737824,1.8450394,1.5325426,1.6273516,-1.4235369,0.7896246,-0.20880155,-1.6805685,-0.8330548,-0.370761,0.13841116,-2.9525657,1.8332243,-0.43189162,-0.0785455,3.600544,1.5174589,1.0034252,-0.827649,0.45122737,-1.4426701,0.16534887,-2.3285444,-2.5037775,-2.291498,-1.7507819,1.2587824,0.22451742,-1.2422113,-1.8493223,0.63755774,-0.79795265,-1.7635359,0.40001944,-1.9655476,2.0024111,-1.8527545,-0.7965854,-0.5995131,0.08254344,-0.25772396,0.5967248,1.0356753,-0.08388421,0.39914834,-2.8117611,-0.47280884,2.6085432,-0.9852194,-0.49864855,-1.2317216,2.354168,2.4322357,-0.44664052,-0.4654531,-0.951792,-0.5757837,0.8637593,0.02879564,2.3460867,-0.9116369,0.9444084,0.4504425,2.0698764,0.73755616,-0.8390963,1.9765457,2.671353,-0.55739397,-1.6876054,0.81118363,1.4759464,1.9817435,-1.0814532,0.9118979,0.25630787,-0.4283697,1.369039,2.9822025,-3.241017,2.9269016,0.95082664,1.7358788,-1.1077191,-1.1233225,-0.38715842,2.1368506,0.07743579,-0.8580926,0.4828801,-0.5289163,1.317033,-1.1487889,-2.3559375,0.24686415,-0.18992905,2.4552562,1.4843479,-0.73605514,-0.27307972,-1.5557501,-0.2257904,-1.3858782,0.5025447,0.9843515,0.37404677,-0.987415,1.239679,-0.6052014,-1.3596746,3.4639897,0.89165723,-0.50931734,-0.991402,0.70337063,0.11257479,1.5145097,-0.34565523,-2.3089938,-2.818962,-0.5217552,-0.9573434,1.7482759,1.3566198,2.7356186,0.59866256,-0.3416735,-0.5371013,0.82405096,2.7276127,0.40204856,1.3018239,-0.09221788,3.0495331,0.929044,0.59079856,-0.59312266,1.4174172,2.1148794,2.8269432,-1.8445117,-1.0148135,-1.2309852,1.6221803,1.9874899,2.6465712,-0.17048967,0.21805972,4.5768895,3.7935748,-1.225644,-1.5364879,-0.7600944,-1.8338189,1.6037061,0.1953914,1.9542487,-1.6368461,2.1019666,-0.9158873,1.2691606,0.1492124
54,तारीख़,date,PA,0,noun,13198,0.76625836,41763,-1532,-3.7570982,2.2824376,1.1949025,-1.9802632,0.67642665,-1.5988165,-0.6188651,0.24711232,1.1917757,-0.32240054,-0.56610465,-2.9121656,0.1767445,-3.9478376,-3.6747947,-2.3139377,3.2011395,1.0176823,1.3936489,-2.7838001,3.4471407,-1.792059,2.7495918,1.2941501,0.9213085,-3.896726,2.6662245,0.036898173,0.7230364,0.4691974,0.8766054,-0.72893405,-1.544353,2.3009422,-0.38907045,0.871713,1.2703518,-0.32723564,3.9828417,1.5204867,0.5745436,0.24672632,-3.9434574,-1.0791752,-1.9273064,1.3791423,-0.670992,-0.46129316,1.2478235,2.3098392,1.8502498,-1.0308766,2.181902,-0.3963327,-0.58930206,-0.9080686,0.8443159,-0.4772866,-1.6128701,-1.5165685,-1.4916873,0.9243554,-1.3764423,1.6683735,-1.4454875,-1.6506928,1.2844672,2.5057814,1.574701,0.7661269,-1.2708768,2.3619845,0.5153493,-2.618558,1.934279,-1.3913176,-1.1622335,1.9296498,0.20062001,-1.2269621,-0.39855182,2.418835,-3.2339919,1.4886777,0.72684735,-0.99143845,3.1846888,1.3413606,-0.38220596,-1.437014,-0.20132217,-0.84376556,1.4639035,3.517446,3.9804742,1.4263847,-0.85945296,-3.0895896,2.5381484,-0.5505166,-1.755952,1.3736317,-0.49792576,-1.5318943,-0.62736094,-2.0082688,1.0314596,1.1628592,0.35337248,1.8045813,-1.5130999,-1.1664114,2.9768696,-2.3107967,-0.32406726,-0.71479267,1.693523,-1.9174693,2.6102943,0.340091,-1.5160997,2.5571582,-1.7704337,-1.4176108,-4.439747,0.49937627,0.46504587,-0.15410636,2.8851666,-2.1784725,-1.8685126,2.2350013,-3.9315555,-1.094986,-2.7897053,0.2493529,-1.1840647,0.7689886,-0.6610512,-4.7762957,-0.27430564,-0.44488695,-2.7770667,-1.2348118,-1.2924081,3.1588054,-1.7351654,-2.0814276,-3.1620402,-1.0599452,-1.3832253,-1.9000084,-1.1322714,1.536605,-4.7375264,-0.14464827,1.9404731,5.173633,2.1179817,1.4780035,-0.6692993,2.9055867,-0.41903538,0.6493532,-0.5361564,-0.92200845,-4.436411,2.230643,2.2875795,-3.110086,-0.99493116,-0.8682921,2.372265,-0.5807326,-0.8506318,4.5331306,0.28732523,0.7359553,2.1532729,-2.3538418,-0.28219634,-0.5832496,-0.2900863,1.3840799,-0.52781194,0.6525347,-3.7761893,-0.5979485,-0.008964876,1.6810259,-0.994826,0.58046496,-2.649769,-0.093914695,-0.34282646,2.0655818,-1.778096,0.6904464,3.8617327,0.46736377
148,दवा,medicine,PA,0,noun,12162,0.6607287,52368,35874,-2.8700426,0.01847285,-1.1252443,-1.0900978,1.2578815,-0.19208561,0.3324273,-1.177736,0.9967408,4.372346,0.49412218,-0.72321075,-1.8559492,-0.8981593,0.44297507,-1.0664753,3.871024,-0.59678954,-1.5312027,-1.2778461,-0.11847927,0.78567266,-0.665297,2.38585,1.3889459,-1.3178575,0.17959307,1.6115992,-2.4134068,1.7267084,-1.2111348,-3.8016813,-0.63490486,0.89772594,-3.546137,2.3202949,0.5505942,-1.2601316,1.9629035,2.9949405,-3.0059028,-0.74491906,1.2860285,-0.5899032,-0.37041742,-2.1694856,-0.76760775,0.5821044,2.3851743,0.3826739,-1.5359282,-0.8371929,1.4312677,-0.3178237,-0.97269076,-0.65362006,2.5045495,1.0691236,-1.7776648,-0.43377218,0.14841266,0.35092694,-2.7961924,-0.5468526,0.6103067,0.81339633,2.9742255,-0.5208397,-1.0177652,0.34627563,3.6284943,0.9916776,-2.2971787,-1.8779755,-0.830247,0.932512,2.4785295,-1.3913658,-0.759911,0.31343052,0.31640014,-2.3220894,-0.29129598,0.23982958,0.41607776,-0.21854863,0.8735896,0.9160416,-0.949335,2.2943943,-4.4109697,1.5901202,1.1722491,4.2544065,4.6030216,-1.4493713,-3.7110336,0.6036575,0.2993435,-0.80496395,-1.7319474,-2.6315298,0.44689453,0.62123334,-0.055611826,0.20371485,-1.4291525,-1.1930709,-1.4237208,-0.122409284,-0.55228484,-1.2956368,-1.21663,1.1910735,0.19215931,-2.7460616,2.9426353,1.0974106,2.5881085,0.17887828,1.5012821,-0.672819,-0.89249676,-0.6469082,-0.8988246,-1.7223171,2.280423,2.2138803,1.9376848,-0.10558874,0.76499575,1.094813,-2.9020143,0.3803004,0.98944795,0.9596298,-4.4467,-1.7742583,-1.5915962,0.3414334,-1.1018159,-3.1543012,-3.1507256,-0.9141068,-2.1958497,-2.6501808,-1.0479236,1.1051837,1.5345918,-2.3392534,-3.3085063,0.117261425,-0.5945821,1.717354,1.046652,-1.9551965,-2.9269974,-0.4935486,-1.6921966,1.3797371,0.37764367,3.3990858,0.6041641,0.6213006,2.1798308,2.2193408,0.82212013,3.5037987,0.6562424,0.22093707,-1.2932006,1.7658241,-1.1515794,-3.3396995,1.2508025,0.8121546,0.60663545,1.304007,0.49224246,-4.0228925,-0.6160032,-2.4654672,-4.341028,0.38640895,-3.425005,0.19948712,-1.0809481,-1.4791788,0.108606495,2.0983465,-2.091018,-0.05540093,-0.89954007,-1.7780105,0.368986,-2.5812328,0.49115348,-0.11897185,0.9273575,0.60285324
38,शहर,city,PA,0,noun,12120,0.5485053,274408,119166,-0.7100436,0.74713475,-1.5604901,2.1732266,-1.2542456,-0.7104556,0.8813751,2.0064802,-4.728262,-0.8433411,-0.74766386,-1.1671451,0.8352705,-0.24636316,-1.6026653,-0.8450618,-1.5093204,0.60082364,1.4533739,3.0766199,-2.3123343,0.17630777,-0.24176277,1.3638573,-0.26442474,-1.0826801,-0.33316526,1.0301918,-1.4616385,-1.6683261,-1.6316133,0.22012275,1.0388376,-1.4956446,-0.1336909,-0.23644188,-1.9631157,-2.4177172,-0.38153142,0.9077652,1.5979499,-0.56976074,0.3113263,0.4903487,0.8777363,-1.2835957,-0.91126555,-0.3458048,2.4595337,-0.38584056,3.3473918,-1.21891,0.64267653,-1.6551285,-0.6164602,2.060821,2.001383,0.43157756,0.30945107,0.6052787,-1.2784092,-0.96106905,-0.88409436,0.37128544,-0.05435367,1.4596064,2.9662108,0.8774747,0.5450098,-0.8242697,-1.2737802,-4.1663165,-2.0271657,-0.4966152,0.37755457,-2.2402096,-1.6549853,1.6137972,-1.09616,-2.7324312,-0.010953105,-0.54908174,-1.1765764,1.2497005,1.7474146,0.2766228,-1.5037764,0.27981564,1.6677552,2.7918365,1.5835196,-0.17998806,-0.122482784,0.25850147,0.876366,-0.83989495,0.77594805,-1.2693025,0.3836111,-0.74588126,1.3913541,2.8153222,2.0191743,-0.9945873,2.0128353,0.31232056,0.8579576,-2.5667765,0.48403594,2.247772,-0.14368476,1.2720554,-1.1581085,0.04311038,-0.48299068,0.68338674,2.6801488,-0.029754452,3.5520766,1.4283023,-3.2253978,0.4484307,0.68688005,-1.4374366,-0.092927255,3.8249693,-0.23904422,0.5459227,-0.7573897,-0.70733523,-1.2440988,-1.6724429,-1.1941249,-1.3869071,1.4177816,0.98525697,-3.3712792,-1.8308561,2.0901113,-1.0919143,0.56404644,-0.28450695,-1.2930555,-0.9289984,1.6919676,0.2302536,1.9765227,1.1555547,1.8845366,-0.58383507,-1.2182609,-1.0244374,1.0599015,-0.41009817,-0.1618589,2.040762,-0.22070608,0.44482696,-0.52026486,-0.6315045,-2.9244728,2.0676017,-1.6289783,-0.002316068,-1.0707622,0.090872034,0.46400365,1.1684556,-1.4237363,-3.3634403,-0.5965423,0.39168942,-0.02475598,1.0104557,0.032241974,0.3343174,-1.4383574,-0.6366056,-0.52170295,0.8647467,0.5637253,-0.5767509,0.9314388,0.37828305,1.5078597,-1.2403026,-0.5694619,1.5251735,2.036198,1.1882954,3.2624772,1.3172522,-1.7541739,0.21550138,-0.8229187,0.011836113,3.5828874,0.13971947,3.3257682,0.66940206
227,दुख,sorrow,SKRT,1,noun,11976,0.6078897,52155,24879,-0.09368733,-0.9158943,-0.6821079,3.581257,0.9870093,3.7431629,-1.6799328,-0.42786646,2.6276536,1.1028844,-3.8292887,-0.9922887,-0.59134024,-1.605303,1.7140158,1.3889998,0.2292251,1.3980554,0.4516101,3.537796,-0.3701703,0.039248753,-0.6477305,-1.913112,1.9638877,2.2431746,0.048134062,-1.6689806,0.88027066,-0.045009818,1.2397674,-2.3688004,-1.3711995,-4.2086453,1.5845945,0.04139126,0.17141442,-0.3842842,-0.280581,2.2359002,0.18774879,-0.82121885,-0.30142856,-1.5825069,-3.3816712,-2.41296,-1.8672358,0.35855523,-1.4883012,-0.29829696,1.0376091,-0.17535564,1.8541591,-0.73376375,-0.04674432,1.9103158,-2.0850275,1.4496796,0.84910595,-1.3049912,-0.31191805,2.9896078,0.42357785,-1.4378105,-0.72886163,-0.009460645,1.2095817,0.053211372,0.08829981,-1.4984226,1.4986908,-1.4143206,1.6817864,0.2527263,-1.2394946,1.1103373,3.1580043,-0.5274255,-3.5486162,0.6378921,-0.26535407,-1.7831059,-2.48529,2.2187302,3.9432585,2.9416926,0.3798213,-0.50484383,-0.4213848,1.3512654,-1.5338843,-3.2226102,-1.5797224,-0.6245428,-0.20810081,0.6078959,-0.471171,3.8978946,1.3124971,-4.3131638,-0.57689613,1.2474244,0.06865066,-1.7985246,0.0062087765,-1.2106534,-2.1056995,2.9279754,-2.4426694,1.4363751,-0.92105925,-0.9683354,-1.0727189,-1.4555173,-0.666761,-0.89929855,0.24994473,-1.2493285,2.016252,3.5998318,-0.2569848,4.48894,1.8268505,3.0049784,3.2574344,2.931477,-2.558414,-0.20688164,-3.1060708,-0.4938194,-0.770254,-0.72576284,1.1147397,-0.9316512,-0.24416788,-0.33435115,2.9313421,1.6725944,-1.9864024,2.7614236,-0.5965794,1.080819,2.5019014,0.07807502,1.4569643,0.5478125,-1.4294364,0.19486798,-0.70423627,0.055996712,-0.18777128,1.0374588,-1.29455,-2.0705981,0.9898049,0.75507545,-0.57964826,-2.5209415,0.42408988,-1.9170861,0.38544163,0.40584204,0.0891731,-2.2471728,-1.5518849,-1.4055636,4.1885986,0.66966575,0.031894915,-1.3515186,0.948159,1.1962944,-4.7706327,1.3719715,-0.2287164,0.7841911,-0.2645237,4.4692855,0.8808125,-2.534006,2.703552,0.39301586,-1.2368665,-0.55035377,-0.87744164,3.4436183,1.459673,3.5529065,0.082727976,-1.1976671,1.6093758,-2.000599,-0.28136894,-1.6712034,2.8629572,-0.7130482,1.3009349,-1.0026901,-2.1288044,0.9354512
189,समस्या,problem,SKRT,1,noun,11867,0.44883448,150175,139460,-2.2837858,1.3644205,-1.7572541,2.9642475,-1.8048793,-3.5689816,-0.5834101,1.6483158,2.1312833,2.1056447,-0.26025,-0.5777199,0.43724203,1.268588,-2.095703,0.49675235,0.38142252,0.08116666,0.70289356,2.130944,0.6440939,0.5459398,3.6621146,0.71303535,-1.3117968,-4.6006804,4.2399187,-0.4499665,-0.48081276,1.078397,0.7964535,-0.2439349,1.4892149,-1.195207,-0.10012106,1.5786862,3.5962906,2.9847867,0.29288664,1.2578586,-1.3036737,0.053920303,-4.1728826,-3.344462,-4.226256,-1.1380827,-1.1897153,-0.5910133,-0.122742645,-1.028534,-3.40405,1.3953962,1.5135447,-2.3386488,1.8940152,0.39015016,1.7547321,2.9385858,-0.315839,-0.21840477,-2.7689826,-2.7983649,-0.391136,-3.1392121,-0.842207,1.593075,3.0008023,1.2664711,1.0417651,-4.6040435,1.3800482,0.63992536,-1.3400137,0.60256404,-4.1715364,1.4089675,2.6735973,0.42319122,-4.867973,-0.15169354,-1.461796,0.94665086,-2.9195278,0.41684452,1.6861094,-0.7803882,-0.23984979,1.8149868,-0.52156836,-0.45633468,1.6199737,-0.8160306,2.7484112,2.3978245,2.613858,-0.5153131,1.316961,1.5947475,1.312124,-2.6607757,-1.6514251,-0.7508197,-1.4529712,-1.6626112,-0.19265136,-0.80780023,1.5515237,-0.11250012,-0.79806566,-1.3370699,1.8516256,-0.59366024,-2.2192829,-0.16146058,-4.7320466,0.35119358,1.6929417,-0.019846447,5.069464,2.0844533,1.2252523,-0.14716835,-0.9159069,-0.7907083,1.4469346,-3.3809378,0.62513095,2.7782102,1.612625,-1.609327,0.800033,-0.34928226,-3.208261,-0.36650318,1.2087768,2.630587,-4.2681584,1.7525451,-3.175702,-0.9177607,3.7186174,-0.98650736,-0.113594525,-3.1767125,-0.87411827,2.5301235,-2.5679297,0.67616355,0.5469968,-1.5680157,-0.5755609,-0.3563912,-2.127239,-0.3994648,3.9187238,-2.0612125,-2.5659497,0.6095976,-1.583206,-3.2890859,-1.7410368,-0.35516024,-0.97603065,0.20815215,1.7824376,-1.4078885,2.0506086,1.3483225,-0.8717678,-0.32161587,-0.93041456,-0.13765949,0.079698645,1.2970626,-0.043897253,-1.1390938,2.5294359,2.6546402,-4.0392632,-2.2866626,-1.3399075,-0.48119962,0.36694887,1.7483249,-3.5151463,-3.917299,-1.7198282,-1.2886078,-2.0403676,-0.24365202,-1.5273248,-1.8264807,0.5558925,1.2597523,0.6363582,-0.17813064,2.822667,0.41885903,1.4107618,4.159862
33,व्यस्त,busy,SKRT,1,adj,11349,0.66601473,33196,32681,2.0394068,2.8624535,-1.0231311,0.4249385,1.5787162,2.1349783,-0.9201385,1.5247134,-0.11761578,-0.33756995,0.8707483,-1.0747806,-0.34589407,2.669331,2.1271074,-0.6873046,-1.633366,2.1035428,-0.22548336,2.6562188,-0.72442937,-4.0002713,1.9376477,-1.3867698,0.9434412,3.9810727,1.9559306,-0.50829387,0.8954937,-4.1202645,-1.169507,-0.84508145,1.6861377,1.4705212,-1.2624396,0.10069346,-1.4581876,0.4268217,-0.8155329,-1.7439181,-0.31915954,0.3760266,-0.71086,-1.0356579,-0.6114907,-1.987373,3.0689178,2.3540661,-1.3121852,2.7582126,3.2980933,-1.0161902,4.6191406,-1.7012318,2.0148702,1.926115,2.6864746,2.1886406,0.9164809,1.3225182,0.049225613,2.0382972,0.73057604,-0.9616318,1.3464087,0.36723304,2.2275631,0.9239694,-0.30861324,-0.5352983,0.16896898,-0.2604151,3.0041575,-0.060923513,1.4219286,-1.0486195,-1.729602,-0.2871599,-1.5323354,-3.9290717,1.3269905,2.8037517,-0.44256988,-1.6123958,2.3128612,-2.9931657,0.20782669,0.13971023,1.792921,-1.2738346,-0.09564906,4.110919,-3.1011157,-0.7120523,2.1772122,1.0749378,0.8050362,2.2920578,-0.7255086,-2.838363,-0.3723175,-1.6676482,0.26427448,-3.0049171,-0.3767886,-0.3061947,1.1771746,-0.6208502,-1.1049306,-1.264743,-0.6188436,-1.8623435,-2.969637,2.2633953,1.3912067,2.319226,-3.3416739,1.3555926,5.028129,-1.4709021,-0.9148976,1.44783,-2.042015,-2.25183,0.1841206,-0.7009223,1.366218,0.6003035,-1.1382709,1.2264425,-1.1097621,1.5315051,1.6169184,-0.22050929,0.41076082,-0.10768354,2.6365006,0.1204421,1.2020051,-3.3861098,-3.5073955,1.006235,-1.1336958,-3.2123008,-1.5616155,-3.7080176,-0.2989439,0.22544485,2.261951,-0.87001675,1.616663,-0.076844536,-0.032520235,1.2230029,1.354682,2.093832,-2.8713458,0.6340757,0.66871977,-3.7860606,-2.0322857,4.188652,1.2593583,1.721027,-1.3274906,-5.7625203,-0.38370165,0.58057404,-3.350466,0.09162965,0.011986479,-1.5412354,-0.512746,2.1426811,1.7175863,1.0404478,0.6175848,0.3981021,-0.0755497,-0.23004957,-1.5842341,-1.8616645,1.4017444,-2.9184003,1.435659,-1.9546574,-0.68672526,0.9612616,0.53684676,-0.5878687,0.199917,1.5772767,-0.3341447,-2.6403859,-2.4645119,-2.725007,-1.1448027,0.45788684,0.18590273,-1.4452772
89,परिवार,family,SKRT,1,noun,11304,0.6306883,325241,318151,-2.1857991,-0.123360194,1.384968,2.4928286,0.24993554,1.0852163,-0.23413998,2.6172266,-2.3055637,-0.27439806,0.07641247,-0.5958267,2.0898404,0.60957897,-1.0064585,-5.161933,0.7114084,2.233057,0.6843589,0.13781483,-1.8626554,2.7042875,-0.29215294,2.343587,0.47614697,-2.3093612,0.075479604,-3.5284095,0.038555406,-0.033692382,-2.7692883,-0.055199873,-0.5444377,-0.27339083,-0.6958374,1.1935729,-4.5500536,-3.0114567,-0.41203102,1.2382023,0.9787019,1.674421,0.84695035,0.26274812,0.66138875,-1.4481379,0.8825037,1.8712751,2.9762347,-0.03695859,-0.00017921766,-0.28201845,-0.5416214,-2.1737025,-0.96324784,4.01509,-0.2411714,0.3112616,2.0308225,-1.5821438,1.0063304,-0.17890598,0.76569027,-1.3879126,0.7298837,1.0612526,2.1157348,-1.3173511,-0.50733495,1.1542286,1.5454458,-4.279352,-0.7394126,-1.994765,0.42140815,-1.7216294,1.9465591,-1.0186034,-2.8359141,-0.064042464,-1.8976327,-0.15101162,-2.2738876,2.6050127,3.4519918,0.52678454,-1.6510018,0.7456528,0.88455933,-0.38804573,-0.59407276,-0.59467727,-0.38064733,-2.2782722,-2.3959394,-1.5726148,1.7697407,1.1307094,-1.2869006,-3.703469,-3.0881698,3.074812,-0.012743449,-2.2268627,1.7556356,-2.8402572,-0.93373483,-0.8982005,-0.13454984,3.1920533,0.45670444,-2.2142649,-0.21797116,1.1475765,-1.8845004,-0.041449994,0.12020565,0.3226339,1.0622323,0.315089,0.12581994,1.243189,0.18427354,-2.0102463,2.7416332,2.454427,0.77934325,1.6084616,-2.3104386,-2.6890595,-1.0852121,-1.3910033,1.7321771,1.5659819,3.3367362,0.4215864,-0.35145012,3.2826557,1.6441149,1.6119839,-0.7675496,1.3232586,2.2505176,1.9866762,2.5907052,1.3393078,0.123583265,0.07835004,1.0821629,-1.1734343,0.8683951,1.5023367,0.022154836,-2.133195,-0.93170685,1.1662961,1.7767457,1.4428874,1.7894149,-0.5582874,-1.1020739,-1.6956102,-2.7966428,1.8011646,-1.2915708,1.3189788,1.5584095,0.8579048,0.6076822,-0.44086486,0.6379912,-1.766831,-1.6338283,0.51811874,-0.8021592,2.3109236,-2.6660347,1.4764173,-3.3448238,-0.64020264,-1.2326921,0.4079137,-1.6208563,0.19990729,1.2521628,4.2612348,0.4476688,4.6243114,1.9217248,-0.18061477,-0.5472884,-3.0548792,-2.5049698,-2.3746307,0.88989216,-0.44730982,-0.21148856,-1.0107666,3.5786736,3.4010344
